WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN
9.25,0,0,0,16.8,0,10.8
11.96,0,1.3,0,18.6,0,12.2
2,0,2.3,0,19.5,0,13.5
2.42,0,0,0,21.2,0,13.8
7.21,0,0,0,19.8,0,14
15.41,0,1.1,0,18.4,0,13.2
8.92,0,1.6,0,20,0,11.4
8.33,0,2.8,0,18,0,10.5
14.5,0,0.4,0,19.2,0,13.4
9.29,0,0,0,19.5,0,10.7
7.83,0,2.2,0,18,0,13
4.79,0,10.2,0,18.5,0,12
13.67,0,1.5,0,17.2,0,12.5
15.92,0,1.4,0,16.8,0,10
7.87,0,2.2,0,16,0,9.8
19.95,0,2.2,0,16.1,0,10.5
18.29,0,0,0,16.7,0,10
9.42,0,0.2,0,18.8,0,9.1
12.12,0,0.3,0,19.5,0,13.8
9,0,0,0,23,0,12.1
7.08,0,0,0,22.6,0,15.4
3.21,0,0,0,20.2,0,12.2
6.34,0,5.4,0,22,0,14.9
12.62,0,0.4,0,16.7,0,10.5
10.79,0,3.8,0,18.3,0,9
15.87,0,0,0,18,0,12
17.5,0,0,0,24,0,13.4
14.58,0,3.7,0,18.4,0,12.9
12.87,0,0.3,0,16.4,0,9.4
12.46,0,0,0,17,0,8.6
7.41,0,0,0,20,0,8.7
8.71,0,0,0,22.6,0,12.6
11.04,0,2.5,0,21.8,0,13.9
8.21,0,0,0,17.8,0,12.5
9.33,0,0.5,0,15.5,0,7.6
9.17,0,0,0,16.1,0,7.4
5.79,0,5.5,0,19.6,0,5.8
4.58,0,11.1,0,23.2,0,12.3
10.79,0,6,0,21.1,0,14.2
10.34,0,7.1,0,19,0,9.7
8.08,0,9.8,0,19,0,12.5
7.79,0,0.3,0,21.2,0,14.5
7.41,0,1,0,20,0,12
6.96,0,0,0,18.2,0,10
12.17,4,0,0,21.6,0,13
4.67,0,0.1,0,19.8,0,16
2.58,0,0,0,21,0,15.6
2.62,0,0,0,21.6,0,15
4.5,0,14.8,0,22.2,0,12.2
2.25,0,0.1,0,21.5,0,14.8
5.37,0,0.1,0,16.6,0,13.3
3.04,0,0.7,0,16.6,0,14.8
1.29,0,0,0,17,0,13
4.46,0,0,0,16.6,0,12.8
13.13,0,1.5,0,19.7,0,13
8.29,0,0.2,0,19.8,0,14.7
3.17,0,0,0,20,0,9.6
4.96,0,3.3,0,22.7,0,15.4
7.5,0,5.6,0,18.2,0,16.3
7.96,0,0.8,0,17.2,0,10
10.37,0,23.1,0,17.6,0,10.6
20.75,0,0,0,16,0,10.4
10.41,4,0,0,17.5,0,8.1
1.21,4,0,0,14.8,0,9.2
5.88,0,0,0,17.6,0,9.8
13.5,0,1,0,18,0,11.5
10.88,0,6.2,0,17.2,0,11.6
6.34,4,0,0,17.6,0,13.4
1.42,0,0,0,17,0,10
1.75,0,0,0,20.2,0,9.8
1.21,0,0,0,19.5,0,10.1
0.37,0,0,0,15.8,0,9.6
1.25,0,0,0,18.3,0,8.5
1,0,0,0,18.9,0,9.6
4.67,0,0,0,23.8,0,11.3
9.42,0,0.7,0,20.2,0,12.9
14.04,0,1.3,0,17.5,0,10.1
11.38,0,4,0,18.3,0,10.2
11.29,0,1,0,20.4,0,13
7.17,0,0,0,15.6,0,11.2
12.92,0,0,0,19.1,0,12.6
10.34,0,0.1,0,19.7,0,12.3
5.17,0,0,0,21.2,0,12.3
5.71,0,6.8,0,19.5,0,10.8
11.63,0,1.4,0,16.6,0,13.2
22.37,0,0.8,0,16.8,0,12.5
15.71,0,1.3,0,14.8,0,10.6
8.54,0,0.2,0,15.4,0,10.4
5.54,0,0.9,0,15,0,6.8
5.58,0,2.2,0,15.4,0,5.2
5.04,4,0,0,16.6,0,6
5.96,0,6.1,0,15.1,0,7.2
9.75,0,0.9,0,17.5,0,4.8
19.08,0,5.6,0,19.2,0,10
0.54,0,2.8,0,14.8,0,12.6
4,0,0.2,0,18.4,0,7.8
4.08,0,0,0,21.8,0,12.5
3.17,0,0,0,17,0,10.8
6.54,0,0.6,0,19.6,0,13.2
4.54,0,0,0,19.4,0,13.7
1.17,0,0,0,19.8,0,10
4.5,0,10.5,0,18,0,10
10.75,0,0.3,0,17.1,0,14.9
3.13,0,1.1,0,17.6,0,9.6
4.67,0,0.2,0,19,0,12
13.17,0,2.3,0,17.4,0,9.8
12.08,0,0.5,0,14.5,0,11.2
17.29,4,0,0,16.6,0,11
20.62,4,0,0,12.2,0,10.4
11.75,0,0.6,0,15.1,0,8
18.75,0,6.4,0,16.4,0,11.2
14.88,0,0.5,0,13.8,0,9.4
11.63,0,0,0,13,0,6.7
8.25,0,0.4,0,13.4,0,5.4
4.42,0,0.7,0,12.5,0,3
4.17,0,0,0,14.5,0,1.5
3.25,0,0,0,15.4,0,5.9
3.04,0,3.3,0,15.2,0,8
6.13,0,0,0,16.5,0,11.3
8.12,0,0,0,18.6,0,12.5
6.08,0,0,0,17.6,0,12.1
6.13,0,0,0,15.2,0,8.1
4.12,0,0,0,14.5,0,12.6
5.88,0,0,0,15.6,0,8
19.62,0,1,0,14.7,0,9.1
18.58,0,0.7,0,11.5,0,7.9
16.33,4,0,0,8.5,0,4.2
10.96,4,0,0,9.1,0,4
6.87,0,0,0,11.2,0,6
12.25,0,0,0,14,0,8
15.87,0,0.9,0,15.4,0,10.2
12.21,0,6.1,0,12.8,0,11.2
8.54,0,6.2,0,12,0,6.4
10.17,0,5.9,0,13.5,0,4.6
9.33,0,1,0,15.8,0,8.8
13.17,0,0.6,0,16.5,0,9.2
12.46,0,15.3,0,16.5,0,11.4
16.25,0,0.4,0,18.9,0,10
11.46,0,12,0,15.5,0,8.5
13.33,0,0.5,0,14.5,0,8.5
23.75,0,0.6,0,11.8,0,9.2
12.92,0,0.2,0,12.5,0,7.4
13.5,0,0.7,0,12,0,7.1
7.33,0,28.3,0,9.5,0,5.4
9.71,0,0,0,9.9,0,6.5
14.42,0,2.5,0,11.7,0,1.8
15.75,0,2.3,0,11.4,0,8
10.96,0,4.4,0,14,0,7.6
11.92,0,0.7,0,9.6,0,8.5
15.09,0,0.1,0,7.4,0,3
8.75,0,0,0,6.6,0,2
8.25,0,0,0,6.5,1,-0.1
6.04,0,4.4,0,8,1,-1.1
10.75,0,0,0,8.8,1,-0.4
4.92,0,9.9,0,8.8,0,6
8.96,0,9.8,0,8.2,1,-0.9
9.5,0,4,0,8.5,1,-0.9
7.92,0,9.8,0,7.6,1,-1.5
10.21,4,0,0,6.6,0,2.5
5.79,0,13.6,0,9.5,0,1.6
12,0,6.8,0,14.6,0,5.5
6.79,0,0.5,0,14.5,0,9.3
11.21,0,0.7,0,14.8,0,9.2
7.21,0,4.1,0,11.4,0,10
9.54,0,4.3,0,13.4,0,9.1
9.96,0,0.1,0,12.9,0,10.9
2.21,0,3.4,0,9.1,0,6.6
7.83,4,0,0,8.4,0,5.5
9.33,0,0,0,9.2,0,4.4
14.75,0,0.5,0,11.8,0,5
6.96,0,5,0,12.2,0,8.2
12.5,0,0.2,0,9.4,0,5.6
13.75,0,3.5,0,9.4,0,5.8
17.33,0,2.1,0,8.5,0,5.6
7.54,0,0,0,8,0,5.1
3.46,0,0,0,7,1,-1
1.79,0,0.1,0,7.5,1,-3.2
6.58,0,0,0,7.6,1,-3
9.21,0,0.4,0,10.4,0,6
8.17,0,1.9,0,10.5,0,6.6
6.79,0,0,0,7.8,0,3
2.42,0,0.7,0,9.6,1,-2.8
5.04,0,0,0,11.4,1,-2.6
10.96,0,0.2,0,12.2,1,-0.9
7.62,0,0.5,0,12.5,0,5.1
9.83,0,0,0,13.1,0,7.5
12.75,0,0.9,0,13.5,0,11.6
6.13,4,0,0,7.5,0,0.1
5.83,0,0,0,5.5,0,1.2
5.96,4,0,0,6.4,0,0.1
10.13,0,1.1,0,7.7,1,-1.2
9.42,0,2.7,0,6.4,0,0.4
8.42,0,4.5,0,4.8,0,3.2
13.33,0,3.3,0,6.2,0,0.8
11.58,0,13,0,3.8,0,1.6
7.21,0,10.2,0,5.6,0,1.8
17.88,0,1.1,0,5.6,0,2
13.79,0,0,0,4.3,0,4
4.83,0,0.5,0,2,1,-1.9
4.63,0,0,0,3,4,NA
5.83,0,0,0,4.5,4,NA
2.5,0,0,0,1.8,4,NA
7.12,0,0.5,0,5.8,4,NA
17.96,0,3.4,0,9.4,4,NA
11.63,0,0.3,0,13.4,4,NA
19.21,0,0,0,12.6,4,NA
14.62,0,0.7,0,14.1,4,NA
20.3,0,0.1,0,14,4,NA
17.96,4,0,0,16.8,4,NA
11.04,0,0,0,10.4,4,NA
3.88,4,0,0,10.4,4,NA
6.87,0,0.2,0,9.4,4,NA
4.17,0,0,0,9.8,4,NA
2,0,1.1,0,8.4,4,NA
4.33,0,0.3,0,10.5,4,NA
12.42,0,2.5,0,11.6,4,NA
14.46,0,0.4,0,11.8,4,NA
15.96,0,1.1,0,8.5,4,NA
12.62,0,18,0,8,4,NA
5.58,0,0.4,0,8.5,4,NA
10,0,0.3,0,10.5,4,NA
13,0,4.3,0,9,4,NA
21.17,0,0.4,0,10.2,4,NA
11.71,0,0.5,0,10.2,4,NA
6.13,0,0,0,8.3,4,NA
5.83,0,2.2,0,8.2,4,NA
8.38,0,0.1,0,4.7,4,NA
7.08,0,0,0,6.6,4,NA
7.04,0,0.1,0,3.2,4,NA
13.79,0,0,0,4.4,4,NA
8.21,0,0,0,4.8,1,-0.8
11.67,0,0.3,0,8.8,1,-4
10.92,4,0,0,9.6,1,-0.8
3.5,4,0,0,8.2,0,6.5
4.96,0,0,0,8.6,0,7
2.83,0,0,0,6.6,0,4.8
7.08,0,0,0,7.5,0,5.4
6.79,0,0,0,8.8,0,1.6
8.67,0,0,0,8.9,0,6.2
5.71,0,0.4,0,9.4,0,6.1
5,0,2.6,0,9,0,5.2
21.71,0,5,0,11.1,0,5.4
19.62,0,0.5,0,6.5,0,3
18.5,0,1.1,0,7.5,0,1.9
9.54,0,4.9,0,4.1,0,0
11.96,0,0.7,0,7.8,1,-2.4
13.21,0,4.2,0,9.9,0,2
11.71,0,0,0,9.8,0,4.3
5.91,0,1.8,0,11.4,0,2.1
17.04,0,0.7,0,11.6,0,4.5
12.08,0,0.2,0,10.1,0,4.6
6.25,4,0,0,10.8,1,-1
6.58,4,0,0,10,0,2.2
3.17,4,0,0,11.3,0,4.2
2.33,4,0,0,8.6,0,5.2
2.54,0,5,0,10.4,0,3.2
2.62,0,2.9,0,8.8,0,6.5
3.04,0,4.5,0,9,0,7
6.71,0,4.7,0,9.2,0,7
7.87,0,0,0,9.7,0,1.2
6.38,0,0,0,9.5,0,1.2
8.25,0,0,0,6.4,0,3
8.58,0,0.1,0,7,0,0.4
6.87,0,0,0,6.8,0,2
3.42,0,0,0,7.7,0,1.5
2.25,0,0,0,8,0,1.3
6.71,0,0,0,11.2,0,3.4
7,0,0.3,0,11.7,0,0
8.92,0,0,0,12,0,4.9
13.29,0,0,0,12.5,0,6
4.71,0,4.4,0,8.7,0,6
3.25,0,0.1,0,9.1,0,1.4
4.33,0,0.1,0,7.4,1,-1.3
8.21,0,0.2,0,8.5,1,-2.6
11.21,0,14.6,0,6.6,0,2.4
23.25,0,38,0,5.6,0,3.5
24.25,0,4,0,4.8,0,3
19.08,0,0.2,0,5.8,0,3
12.12,0,0,0,8.2,0,0.6
5.96,0,0,0,8,0,1.9
12.21,0,0.4,0,11.5,0,4.5
15.92,0,3,0,13,0,8
14.83,0,1.4,0,11.1,0,3.8
10.92,0,0,0,8.6,0,3.4
5.79,0,0.1,0,10.6,0,1.3
9.96,0,0.5,0,13,0,5.6
3.21,0,0.4,0,10.8,0,7.5
2.04,0,0.4,0,9.6,0,7
3.42,0,0,0,10,0,6.3
9.29,0,0.4,0,10.3,0,6
14.79,0,0.7,0,8,0,6
12.96,0,0,0,8.6,0,4
8.25,0,0,0,8.2,0,3.9
1.46,0,3.6,0,8.6,0,5.7
1.42,4,0,0,10.5,0,3.4
2.92,4,0,0,10.1,0,2.6
6.63,0,0,0,10,0,1.6
5.17,4,0,0,11,0,5.4
4.33,4,0,0,11,0,1.5
1.42,0,0,0,14,0,4
5.79,0,0,0,13.4,0,1.7
5.63,0,0,0,12.8,0,7.2
2.13,0,0,0,12.7,0,7.3
2.29,0,0.5,0,15.5,0,8.1
12,0,2.2,0,11,0,7
13.75,0,0,0,11.9,0,0.3
15.83,0,0,0,15,0,6.7
6.38,0,0.4,0,15,0,9.4
3.88,0,0.8,0,11.7,0,7
7.5,0,13.3,0,16.2,0,8
1.5,0,7.3,0,12.4,0,9.2
11.25,1,14.7,0,7.4,0,6.2
12.62,1,4.8,0,8.8,0,5.6
8.46,0,0,0,10.1,0,0.9
11.21,0,0,0,9.5,0,4.1
3.83,0,0,0,10.6,0,1.4
2.37,0,0,0,12.4,1,-0.8
2.75,4,0,0,10.3,0,7.2
2.83,4,0,0,10.6,0,6.2
1.42,0,0,0,13,0,0.1
3.5,0,0,0,15.6,0,0.5
4.33,0,0,0,15.7,0,3.6
5.41,0,0,0,14.8,0,1.5
7.21,0,0.6,0,16.5,0,2.3
6.54,0,4.1,0,14.2,0,10.3
8.63,0,0.4,0,15.6,0,9.6
7.87,0,0,0,16.8,0,6.6
11.46,0,0.5,0,16.7,0,10.5
10.04,0,0,0,20.5,0,10.8
1.63,4,0,0,14.8,0,7.5
5.17,0,0,0,16.1,0,5.7
7.17,0,0,0,15.4,0,9.7
4.42,0,1.4,0,16.5,0,9
11.12,0,0,0,12.9,0,7.7
9.46,0,1.5,0,13,0,5
7.38,0,1.5,0,14.7,0,4.2
4.25,4,0,0,16,0,5.4
1.54,0,0,0,14.8,0,4.5
1.21,4,0,0,14.2,0,10.4
3.46,0,0,0,14.6,0,4.4
3,0,11.2,0,12.5,0,6.6
4.67,0,2.6,0,11.7,0,8.8
2.54,0,0,0,16,0,8.4
7.04,0,0,0,14.6,0,10.3
7.46,0,1,0,16.2,0,4.4
10.63,0,0.2,0,14.3,0,4.5
8.5,0,0.4,0,13.5,0,5.3
6.17,0,4,0,13.5,0,4.4
4.88,4,0,0,15.5,0,10.5
4.04,4,0,0,16.5,0,9.4
6.42,4,0,0,15.8,0,7.1
6.13,0,0,0,20.2,0,10
8.63,0,0.2,0,17,0,10.7
9.96,0,0,0,16,0,10.8
7.75,0,0,0,14.3,0,10.7
4.71,0,1.2,0,14.2,0,10.9
4,0,0.5,0,13.6,0,10.6
4.38,0,4.2,0,13.8,0,10.1
10.13,0,0.8,0,13.2,0,9
8.29,4,0,0,14.8,0,9
9.54,0,23.3,0,14,0,9.2
4.5,0,0.2,0,13.8,0,9.2
3.88,0,0.1,0,15,0,6.2
9.67,4,0,0,14,0,7.6
8.04,0,0.7,0,14.4,0,4
9.75,0,0.3,0,16,0,4.5
6.21,0,9.8,0,16.2,0,5.2
7.96,1,11.8,0,15.5,0,9.2
7.41,1,6.3,0,14.5,0,11
11.25,0,1.2,0,17.5,0,10.5
9.83,0,2.2,0,17.2,0,10.5
6.04,0,0,0,18.3,0,8.5
3.83,0,0,0,17.4,0,12
5.79,0,0.5,0,19.5,0,9.3
6.71,0,2.4,0,20.7,0,13.6
12.92,0,2.2,0,17.1,0,12.2
10.21,0,3,0,16.5,0,8.2
6.75,4,0,0,18.3,0,7.9
3.79,0,0,0,19.4,0,10
3.71,0,0.5,0,20.4,0,13.5
7.29,4,0,0,20.4,0,13.5
3.37,4,0,0,22.4,0,15
5.17,0,6.1,0,23.8,0,14.1
2.37,0,3,0,20.4,0,15
3.88,0,0,0,19.2,0,10
3.63,0,0,0,21,0,11
5.09,0,0,0,23.6,0,9.6
6.54,0,0.1,0,24.7,0,14.4
6.21,0,0,0,20,0,11.8
3.83,0,0,0,21.2,0,7.5
8.29,0,0,0,24.6,0,13.2
9.46,0,0,0,18.7,0,11.5
4.83,0,0,0,18.9,0,7
8.04,0,0,0,18.7,0,11.8
12.67,0,0,0,22.5,0,12.7
8.5,0,0,0,17.1,0,11.1
6.5,0,0,0,17.9,0,5.6
4.79,0,0,0,18.4,0,9.5
7.38,0,0,0,19,0,9.5
4.58,0,0,0,20,0,9.1
4.5,0,0,0,21,0,13.4
7.25,0,0.5,0,18.2,0,13.5
7.17,0,18.2,0,18.2,0,14.2
7.5,0,12.2,0,19,0,14
8.71,0,7.8,0,21.4,0,14.2
3,0,8.4,0,20,0,14.8
2.92,0,0.8,0,18.5,0,13.9
4.67,0,0,0,20,0,11
3.63,0,0,0,22.5,0,12.6
5.58,0,13.5,0,22,0,11.5
7.96,0,3.7,0,19,0,13.9
6.25,0,2.9,0,17.1,0,12
7.67,0,0.3,0,21.7,0,10.2
9.59,0,1.7,0,18,0,14.7
6.92,0,2.7,0,21.3,0,14.6
5.37,0,5.1,0,20.6,0,13
7.67,0,0.7,0,16.5,0,12.5
7.67,0,0,0,17.4,0,8.5
12.25,0,0,0,20.9,0,13.8
8.17,0,2.8,0,19.5,0,14.5
7.58,4,0,0,17.6,0,12.5
6.17,0,5.9,0,18.6,0,12.1
6.29,0,3.8,0,17.4,0,13.4
5.79,0,8,0,18.1,0,13.5
13.08,0,9.3,0,14.2,0,11.6
5.63,0,0,0,17.4,0,8
4.5,0,0,0,17.6,0,6.7
4.21,0,0,0,17.5,0,6.5
9.42,0,0,0,17.5,0,8.5
5.96,0,0,0,18,0,12.7
7.08,0,0,0,22,0,10.8
4.71,0,0,0,21.5,0,10.7
5.41,0,0,0,17.2,0,11.4
3.5,0,0.2,0,16,0,14.3
1.46,0,0,0,18.4,0,13.9
2.79,0,0,0,18.4,0,12.5
6.46,0,0.5,0,19.2,0,10.2
11.29,4,0,0,19,0,8.7
10.79,0,8.8,0,19.1,0,14
11.04,0,0.2,0,18.9,0,14.6
11.58,0,4.4,0,17.8,0,11.2
14.67,4,0,0,20.4,0,13
13.25,4,0,0,18.8,0,13.4
12.04,0,2.8,0,20,0,9.1
2.83,0,3.9,0,15.2,0,12.7
4.63,4,0,0,19,0,11.4
5.04,0,0,0,18.4,0,4.2
6.83,0,0,0,22.4,0,6.4
6.71,0,0,0,20.5,0,10.6
5.46,0,0,0,20.7,0,11.5
6.08,0,0,0,20.6,0,9.5
8.96,0,0,0,17.8,0,14
8.21,0,0,0,17,0,14.3
1.67,0,0,0,18.5,0,7
2.54,0,0,0,21.5,0,10.4
4.25,0,0,0,20.9,0,10.4
3.92,0,0,0,21.4,0,14.3
3.67,0,0,0,20,0,9.6
7.33,0,0,0,19.3,0,15
1.58,0,0,0,19,0,8.6
6.96,0,0,0,18.7,0,8
5.13,0,0,0,19.8,0,11.8
2.83,0,0,0,20.4,0,14.5
2,4,0,0,19.4,0,10
6,4,0,0,17.3,0,12.4
6.17,0,0.1,0,14.6,0,10.9
6.54,0,3.1,0,15.7,0,5.6
8.71,0,9.7,0,17.8,0,10
8.38,0,0,0,16.6,0,7
4.17,0,5.7,0,16.7,0,5
10.79,0,0.2,0,19.4,0,7.5
7.41,0,0,0,22.7,0,15.2
5.71,0,0,0,22,0,12.9
4.79,0,0.9,0,19,0,13.6
2.92,0,0,0,19,0,12
5.17,0,0,0,17.1,0,12.4
7.04,0,0,0,18.3,0,14.4
10.79,0,0.1,0,20.4,0,11.9
8.67,0,2,0,20.1,0,16
9.75,0,0.5,0,16.4,0,13
9.92,0,0,0,17.1,0,12
16.92,0,5.3,0,19,0,12.5
8.33,4,0,0,18.6,0,13
7.33,0,2.1,0,11.3,0,8
12.46,0,2.2,0,9.8,0,7.8
6.38,0,0.1,0,13.4,0,2.3
11.92,0,0.1,0,14.7,0,3.7
6.42,0,2.1,0,16.8,0,10.5
17,0,5.3,0,14.2,0,10.3
16.62,0,12.4,0,14.7,0,9.6
17.08,0,0.1,0,13.7,0,9.6
14.21,0,0.1,0,14.9,0,7.8
16.79,0,0,0,17.2,0,7
14.46,0,0,0,21.8,0,14.8
6.71,0,0.1,0,18,0,9.5
8.04,0,0,0,14.4,0,8
7.12,0,0,0,13.4,0,1.4
10.46,0,0,0,13.5,0,4.5
10.67,0,0,0,12.1,0,10.5
13.75,0,0.2,0,13.9,0,8.8
7.92,0,0,0,14.2,0,8.9
10.71,0,1.4,0,14.3,0,9
6.21,0,0,0,16.5,0,4.4
9.79,4,0,0,16.6,0,11.1
14.96,0,1.3,0,17,0,13.6
9,4,0,0,16.3,0,9.6
15.12,0,8.1,0,16.4,0,11.2
11.96,0,0,0,11.2,0,8.5
9.54,4,0,0,10.3,0,3.6
13.92,0,2.5,0,13.2,0,2.5
15.12,0,0.5,0,8.5,0,2.9
10.21,0,0,0,6.4,0,1
6.21,0,0.3,0,7.8,0,1
2.88,0,0.2,0,10.2,0,4.4
9.08,0,0.6,0,10.8,0,7
10,0,0.4,0,9.5,0,4.9
7.58,0,0,0,10,0,3.4
14.37,0,0.2,0,11.9,0,5.1
14.37,0,1,0,11.8,0,9.1
12.17,0,11.9,0,13,0,4
11.63,0,1.3,0,3.4,0,0.9
11.34,0,0,0,4.1,1,-0.7
13.13,0,9.3,0,12.7,1,-3.3
20.33,4,0,0,7,0,3.4
12.38,0,0.6,0,8.4,0,0.6
12.5,0,0.4,0,9.6,0,3.3
7.08,0,0,0,8.6,0,0.7
12.42,0,0.2,0,11.8,0,1.1
9.21,0,0.1,0,11.2,0,8.5
9.62,0,0.7,0,8.4,0,8.2
9.04,0,0.1,0,4.4,1,-1.5
7.83,0,0.9,0,9,1,-2.5
9.08,0,0,0,7.7,0,0.8
8.54,0,4.8,0,7,0,2
5.13,0,0,0,8.4,0,3
7.41,0,0,0,10,1,-1.1
9.67,0,0.2,0,11.5,0,0.5
4.96,0,0,0,9.8,0,9
5.96,0,0,0,9.4,0,2.1
8.33,0,0,0,5.5,1,-0.9
8.42,0,0,0,8,1,-0.5
11.12,0,0,0,10,0,3.4
11.58,0,0,0,10.4,0,8
12.29,0,0,0,9.6,0,8.4
10.88,0,0.6,0,11,0,8.2
12.08,4,0,0,12.4,0,8.6
17.04,4,0,0,12.8,0,9
15.37,4,0,0,10.8,0,9
12.29,0,0,0,14,0,9.4
9.17,0,0,0,12.2,0,7.8
14.62,0,1.8,0,12.8,0,10
19.33,0,2.5,0,13.2,0,9
21.92,0,0.2,0,15,0,6.1
15.41,0,0,0,12.6,0,9.8
3.96,0,5.1,0,9,0,6
13.13,4,0,0,11.3,0,0.5
16.42,4,0,0,12,0,0.6
11.79,0,1.4,0,10.8,0,10.4
11.04,0,10.2,0,10.5,0,6.5
13.13,0,10.8,0,8.6,0,7.7
13.25,0,0.7,0,6.8,0,5.5
14.58,0,0.4,0,6.5,0,4
16.21,0,0.5,0,6.6,0,5.1
21.04,0,0,0,7.7,0,4.5
13,0,0,0,6.8,0,6
6.04,0,3.6,0,6.8,0,3.3
3.88,0,1.2,0,5,0,2.7
2.62,0,0,0,3.2,1,-1.4
2.75,0,0.2,0,5,1,-1.7
7.62,0,0.3,0,7.1,1,-1.8
16.46,0,2.2,0,8.6,0,4.9
17,0,7.5,0,9.4,0,5.4
5.25,0,0.8,0,9.8,0,1.1
14.04,0,6,0,10,0,1.7
11.34,0,7.8,0,8.5,0,6
11.87,0,0.3,0,9.9,0,3.5
4.12,0,13.8,0,8,0,1
16.08,0,1.9,0,9,0,2.2
15.34,0,13.7,0,7.5,0,3.9
16.58,0,3.5,0,8.6,0,2.5
12.38,0,2.4,0,8.5,0,5.5
12.33,0,10.5,0,11.9,0,3.2
11.25,0,0,0,5.7,0,1.6
10.41,0,0,0,5.2,1,-1.9
10.41,0,0.2,0,8.3,0,0.2
13.7,0,0,0,11.7,0,2
13,0,3.9,0,12.3,0,8.1
14,0,0.3,0,5,0,0.6
9.13,0,1,0,10.1,0,0.6
12.87,0,3.3,0,10.8,0,5
18.05,0,0.1,0,7.2,0,3.1
14.04,0,0.8,0,6.2,0,5.1
14.92,0,0,0,3.7,0,3.3
6.92,0,3.6,0,2.5,1,-1.6
12.5,0,5.8,0,5.7,1,-11.5
17.29,0,6.2,0,8,0,1
25.04,0,15.8,0,7.8,0,5
9.08,0,0,0,8.5,0,4
6.04,0,3.2,0,9.5,1,-2
10.46,0,1.5,0,6.5,1,-0.1
1.92,0,0,0,7.8,0,0.5
3.33,0,1.6,0,8,1,-1.5
8.38,0,0.2,0,9.9,1,-0.9
7.83,0,0.2,0,8.5,1,-1
10.21,0,7,0,9.1,0,3.4
11.46,0,1.4,0,7.6,0,3.1
13.67,0,2.3,0,8.8,0,1.4
12.58,4,0,0,7.9,0,1.5
9.21,0,7.9,0,8.8,0,1
13.96,0,2,0,10.2,0,3.8
17.12,0,3.1,0,6.8,0,4.8
14.17,4,0,0,8,0,5
12.96,4,0,0,6.2,0,5.4
4.33,0,0,0,5.8,0,4.4
4.12,0,0,0,5,0,4.5
4.58,0,0,0,6.6,0,3.5
7.5,0,0.1,0,6.6,0,4
14.12,0,0,0,8.6,0,4.5
14.42,0,0.2,0,6.7,0,5.3
7.5,0,0.1,0,7.8,0,5.2
8.29,0,0,0,10.6,0,4
11.83,0,0.1,0,10.2,0,1.5
8.04,0,1,0,11.2,0,7.2
8.58,0,0.8,0,9.4,0,5.2
7.38,0,0,0,10.1,0,1
10.88,0,1,0,8.2,1,-1.8
18.12,0,10.6,0,8,0,3.5
11.42,0,0.2,0,7,0,0.4
8.87,0,5.5,0,9.3,0,1
18.41,0,0.5,0,9.5,0,1
15.83,4,0,0,7.7,0,5.6
7.87,4,0,0,7.4,0,4.8
4.83,0,0,0,8.6,1,-0.8
11.17,0,0.2,0,7.2,0,3
18.96,4,0,0,6.4,0,4.5
16.5,0,0,0,7.1,0,3.5
11.46,0,0,0,7.5,0,2.3
7.75,0,0,0,10,0,2
3.29,0,0,0,11.2,0,0.4
2.29,0,0,0,10.8,0,4.9
6.5,0,0,0,11.6,0,4.6
6.79,0,1.8,0,12.8,0,5.5
3.71,0,1.4,0,9,0,5.5
4.12,0,0,0,12.5,0,5.1
3.63,0,0,0,13,1,-1.5
6.87,0,0,0,10,0,0.1
3.88,0,0,0,13.2,0,6
6.04,0,0,0,15.4,0,6.4
9.46,0,1.7,0,12.1,0,4
15.63,0,4.1,0,10,0,1.7
22.92,0,7.8,0,8.4,0,3.4
16.08,0,0.3,0,10,0,2.1
9.54,0,3.8,0,11,0,1.8
9.33,0,4.9,0,13.1,0,6
8.54,0,10.3,0,12.9,0,5.4
17.04,0,0.1,0,18.1,0,7.6
17.33,0,0.3,0,15,0,12.6
14.42,0,0.4,0,10.5,0,5.9
14.21,0,4.8,0,11.3,0,7.9
19.29,0,3.1,0,11,0,5.4
12.62,0,3.7,0,12.4,0,4.1
11.67,0,2.8,0,12.2,0,5.6
14.88,0,0.1,0,12.1,0,5.5
11.54,0,1.2,0,12.4,0,3
18.16,0,3.4,0,10.1,0,4.5
18.12,0,0,0,12,0,4.8
9.17,4,0,0,12.3,0,4.9
5.46,0,0,0,10,0,6
13.92,0,0.5,0,13.3,0,3.1
9.5,0,0,0,11.5,0,3.5
6.25,4,0,0,12.8,0,3
5.46,4,0,0,14.5,0,8.9
7.75,0,0,0,13.8,0,8.2
6.34,0,0,0,11.4,0,2
6.29,0,0,0,10.8,0,1.4
6.71,0,0.1,0,14.8,0,0.1
12.42,0,0,0,10.8,0,7.3
8.71,0,0,0,10.2,0,5.2
11.34,0,0,0,10.6,0,6
5.21,0,0,0,11.2,0,5.8
8,0,0,0,10.8,0,4.2
9.17,0,0,0,13,0,6
13,0,3.5,0,11.5,0,5.6
15.04,0,1,0,11,0,6.5
11.5,0,3.4,0,12.9,0,6.3
6.67,0,1.2,0,14.4,0,6.2
4.5,0,0,0,13.1,0,4.3
9.62,0,0.2,0,14.5,0,6.5
9.83,0,0,0,14.6,0,6.3
9.71,0,1,0,11.9,0,7.8
3.17,0,3.1,0,11.5,0,8.9
8.17,0,0.6,0,11.8,0,7
